Date,Actual,Forecast
5035,2500.0,1966.3984553654786
5036,1300.0,1966.3984553654786
5037,2500.0,1966.3984553654786
5038,2600.0,1966.3984553654786
5039,2500.0,1966.3984553654786
5040,2700.0,1966.3984553654786
5041,2700.0,1966.3984553654786
5042,2700.0,1966.3984553654786
5043,2700.0,1966.3984553654786
5044,2700.0,1966.3984553654786
5045,1200.0,1966.3984553654786
5046,1500.0,1966.3984553654786
5047,600.0,1966.3984553654786
5048,550.0,1966.3984553654786
5049,550.0,1966.3984553654786
5050,600.0,1966.3984553654786
5051,750.0,1966.3984553654786
5052,750.0,1966.3984553654786
5053,750.0,1966.3984553654786
5054,750.0,1966.3984553654786
5055,1500.0,1966.3984553654786
5056,1500.0,1966.3984553654786
5057,1500.0,1966.3984553654786
5058,1500.0,1966.3984553654786
5059,3200.0,1966.3984553654786
5060,3200.0,1966.3984553654786
5061,2500.0,1966.3984553654786
5062,2500.0,1966.3984553654786
5063,2000.0,1966.3984553654786
5064,2500.0,1966.3984553654786
5065,2500.0,1966.3984553654786
5066,2500.0,1966.3984553654786
5067,1200.0,1966.3984553654786
5068,2700.0,1966.3984553654786
5069,2700.0,1966.3984553654786
5070,2700.0,1966.3984553654786
5071,2700.0,1966.3984553654786
5072,2700.0,1966.3984553654786
5073,2200.0,1966.3984553654786
5074,2700.0,1966.3984553654786
5075,8500.0,1966.3984553654786
5076,900.0,1966.3984553654786
5077,1620.0,1966.3984553654786
5078,1800.0,1966.3984553654786
5079,1200.0,1966.3984553654786
5080,734.4,1966.3984553654786
5081,648.0,1966.3984553654786
5082,2700.0,1966.3984553654786
5083,3500.0,1966.3984553654786
5084,1500.0,1966.3984553654786
5085,600.0,1966.3984553654786
5086,540.0,1966.3984553654786
5087,5500.0,1966.3984553654786
5088,5000.0,1966.3984553654786
5089,2500.0,1966.3984553654786
5090,2500.0,1966.3984553654786
5091,2500.0,1966.3984553654786
5092,2500.0,1966.3984553654786
5093,2700.0,1966.3984553654786
5094,2700.0,1966.3984553654786
5095,2700.0,1966.3984553654786
5096,2700.0,1966.3984553654786
5097,2500.0,1966.3984553654786
5098,3200.0,1966.3984553654786
5099,1300.0,1966.3984553654786
5100,2700.0,1966.3984553654786
5101,2700.0,1966.3984553654786
5102,3240.0,1966.3984553654786
5103,2700.0,1966.3984553654786
5104,1800.0,1966.3984553654786
5105,2700.0,1966.3984553654786
5106,2700.0,1966.3984553654786
5107,2700.0,1966.3984553654786
5108,2700.0,1966.3984553654786
5109,2700.0,1966.3984553654786
5110,1600.0,1966.3984553654786
5111,1000.0,1966.3984553654786
5112,1000.0,1966.3984553654786
5113,1600.0,1966.3984553654786
5114,1600.0,1966.3984553654786
5115,3348.0,1966.3984553654786
5116,2850.0,1966.3984553654786
5117,2850.0,1966.3984553654786
5118,2850.0,1966.3984553654786
5119,2850.0,1966.3984553654786
5120,2850.0,1966.3984553654786
5121,2700.0,1966.3984553654786
5122,2850.0,1966.3984553654786
5123,3078.0,1966.3984553654786
5124,2700.0,1966.3984553654786
5125,2700.0,1966.3984553654786
5126,2700.0,1966.3984553654786
5127,2700.0,1966.3984553654786
5128,2700.0,1966.3984553654786
5129,2850.0,1966.3984553654786
5130,2700.0,1966.3984553654786
5131,2700.0,1966.3984553654786
5132,2700.0,1966.3984553654786
5133,2500.0,1966.3984553654786
5134,3348.0,1966.3984553654786
5135,2850.0,1966.3984553654786
5136,3078.0,1966.3984553654786
5137,2700.0,1966.3984553654786
5138,2700.0,1966.3984553654786
5139,1500.0,1966.3984553654786
5140,1620.0,1966.3984553654786
5141,540.0,1966.3984553654786
5142,1200.0,1966.3984553654786
5143,500.0,1966.3984553654786
5144,1620.0,1966.3984553654786
5145,280.8,1966.3984553654786
5146,3200.0,1966.3984553654786
5147,540.0,1966.3984553654786
5148,2700.0,1966.3984553654786
5149,300.0,1966.3984553654786
5150,300.0,1966.3984553654786
5151,3780.0,1966.3984553654786
5152,540.0,1966.3984553654786
5153,1080.0,1966.3984553654786
5154,270.0,1966.3984553654786
5155,350.0,1966.3984553654786
5156,5500.0,1966.3984553654786
5157,1080.0,1966.3984553654786
5158,1800.0,1966.3984553654786
5159,1500.0,1966.3984553654786
5160,800.0,1966.3984553654786
5161,250.0,1966.3984553654786
5162,250.0,1966.3984553654786
5163,1000.0,1966.3984553654786
5164,1620.0,1966.3984553654786
5165,1080.0,1966.3984553654786
5166,3240.0,1966.3984553654786
5167,4500.0,1966.3984553654786
5168,2000.0,1966.3984553654786
5169,2500.0,1966.3984553654786
5170,1296.0,1966.3984553654786
5171,3780.0,1966.3984553654786
5172,3780.0,1966.3984553654786
5173,2700.0,1966.3984553654786
5174,1080.0,1966.3984553654786
5175,9500.0,1966.3984553654786
5176,11880.0,1966.3984553654786
5177,2160.0,1966.3984553654786
5178,2916.0,1966.3984553654786
5179,2700.0,1966.3984553654786
5180,280.8,1966.3984553654786
5181,2500.0,1966.3984553654786
5182,4500.0,1966.3984553654786
5183,1296.0,1966.3984553654786
5184,3000.0,1966.3984553654786
5185,2000.0,1966.3984553654786
5186,2000.0,1966.3984553654786
5187,1080.0,1966.3984553654786
5188,1296.0,1966.3984553654786
5189,1500.0,1966.3984553654786
5190,2160.0,1966.3984553654786
5191,650.0,1966.3984553654786
5192,2500.0,1966.3984553654786
5193,3888.0,1966.3984553654786
5194,11340.0,1966.3984553654786
5195,3780.0,1966.3984553654786
5196,1080.0,1966.3984553654786
5197,1100.0,1966.3984553654786
5198,6300.0,1966.3984553654786
5199,4000.0,1966.3984553654786
5200,756.0,1966.3984553654786
5201,1600.0,1966.3984553654786
5202,2000.0,1966.3984553654786
5203,1800.0,1966.3984553654786
5204,27000.0,1966.3984553654786
5205,12000.0,1966.3984553654786
5206,5400.0,1966.3984553654786
5207,2500.0,1966.3984553654786
5208,2268.0,1966.3984553654786
5209,1404.0,1966.3984553654786
5210,1296.0,1966.3984553654786
5211,2484.0,1966.3984553654786
5212,1800.0,1966.3984553654786
5213,200.0,1966.3984553654786
5214,756.0,1966.3984553654786
5215,3500.0,1966.3984553654786
5216,540.0,1966.3984553654786
5217,2100.0,1966.3984553654786
5218,2700.0,1966.3984553654786
5219,1500.0,1966.3984553654786
5220,2500.0,1966.3984553654786
5221,270.0,1966.3984553654786
5222,864.0,1966.3984553654786
5223,216.0,1966.3984553654786
5224,594.0,1966.3984553654786
5225,1620.0,1966.3984553654786
5226,54.0,1966.3984553654786
5227,200.0,1966.3984553654786
5228,1620.0,1966.3984553654786
5229,1620.0,1966.3984553654786
5230,6500.0,1966.3984553654786
5231,1500.0,1966.3984553654786
5232,1296.0,1966.3984553654786
5233,972.0,1966.3984553654786
5234,50.0,1966.3984553654786
5235,1080.0,1966.3984553654786
5236,1296.0,1966.3984553654786
5237,250.0,1966.3984553654786
5238,750.0,1966.3984553654786
5239,864.0,1966.3984553654786
5240,1620.0,1966.3984553654786
5241,1800.0,1966.3984553654786
5242,1296.0,1966.3984553654786
5243,1500.0,1966.3984553654786
5244,1500.0,1966.3984553654786
5245,3500.0,1966.3984553654786
5246,540.0,1966.3984553654786
5247,648.0,1966.3984553654786
5248,20000.0,1966.3984553654786
5249,1188.0,1966.3984553654786
5250,5850.0,1966.3984553654786
5251,648.0,1966.3984553654786
5252,3240.0,1966.3984553654786
5253,9936.0,1966.3984553654786
5254,8100.0,1966.3984553654786
5255,1500.0,1966.3984553654786
5256,500.0,1966.3984553654786
5257,1000.0,1966.3984553654786
5258,5500.0,1966.3984553654786
5259,54.0,1966.3984553654786
5260,2700.0,1966.3984553654786
5261,3110.4,1966.3984553654786
5262,2700.0,1966.3984553654786
5263,50.0,1966.3984553654786
5264,2700.0,1966.3984553654786
5265,2700.0,1966.3984553654786
5266,2700.0,1966.3984553654786
5267,250.0,1966.3984553654786
5268,1500.0,1966.3984553654786
5269,270.0,1966.3984553654786
5270,86.4,1966.3984553654786
5271,864.0,1966.3984553654786
5272,1512.0,1966.3984553654786
5273,1000.0,1966.3984553654786
5274,900.0,1966.3984553654786
5275,100.0,1966.3984553654786
5276,3240.0,1966.3984553654786
5277,270.0,1966.3984553654786
5278,850.0,1966.3984553654786
5279,756.0,1966.3984553654786
5280,500.0,1966.3984553654786
5281,1080.0,1966.3984553654786
5282,864.0,1966.3984553654786
5283,864.0,1966.3984553654786
5284,864.0,1966.3984553654786
5285,1296.0,1966.3984553654786
5286,864.0,1966.3984553654786
5287,1600.0,1966.3984553654786
5288,270.0,1966.3984553654786
5289,1500.0,1966.3984553654786
5290,1080.0,1966.3984553654786
5291,1620.0,1966.3984553654786
5292,864.0,1966.3984553654786
5293,1080.0,1966.3984553654786
5294,1296.0,1966.3984553654786
5295,918.0,1966.3984553654786
5296,1296.0,1966.3984553654786
5297,1500.0,1966.3984553654786
5298,918.0,1966.3984553654786
5299,702.0,1966.3984553654786
5300,918.0,1966.3984553654786
5301,1500.0,1966.3984553654786
5302,2500.0,1966.3984553654786
5303,600.0,1966.3984553654786
5304,1500.0,1966.3984553654786
5305,216.0,1966.3984553654786
